"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000244479",15.5358024429157,0.892446006613742,0.631765479434891,1.41262230315596,0.157766807676373,NA
"ENSG00000221970",6.79498523248951,0.604669593884829,1.20079498760263,0.503557726445915,0.614572205280494,NA
"ENSG00000221507",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000221938",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000216895",18.830398140254,-0.269429195835727,0.526741142241045,-0.511502091310787,0.608999524395036,NA
"ENSG00000234450",0.935002194247135,-0.751386347365614,2.94570832323753,-0.255078325792891,0.798662604085884,NA
"ENSG00000224903",27.2581603970748,0.244985201567375,0.457055537944522,0.536007511623482,0.591953359013097,NA
"ENSG00000235029",2.43299310574861,-1.77417998121585,1.89226414482897,-0.937596363628296,0.348451880850166,NA
"ENSG00000243479",21.9359836969352,-0.459628217416642,0.53372233756413,-0.861174781468491,0.389141787254216,NA
"ENSG00000225224",1.40473265240074,-2.67441278217458,2.54144446687327,-1.052319976704,0.292652769387932,NA
"ENSG00000236018",2.03006778971907,1.15194051180577,1.94261726374174,0.592983771588118,0.553192012973919,NA
"ENSG00000204876",8.53283358772479,0.483077660812333,0.747942225255911,0.645875636513296,0.518359899074178,NA
"ENSG00000106633",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000213209",0.959440984840984,-0.800706149879747,2.44888994926089,-0.326966979517153,0.743692860270546,NA
"ENSG00000273314",11.0081405927173,-0.340436020970817,0.747210323943904,-0.45560936467518,0.648670907825461,NA
"ENSG00000286180",1.70173645174293,0.761878327431678,2.05241889277459,0.371209956268587,0.710481158041172,NA
"ENSG00000286171",0.951699402211435,-3.27405541116885,3.32167458136037,-0.985664107357554,0.32429796810862,NA
"ENSG00000281189",13.751286024407,0.0841780168163482,0.658739822408698,0.127786440037205,0.898317981363499,NA
"ENSG00000055118",20.127992617365,-0.642845882318398,0.623787065059797,-1.03055340247681,0.302750297257874,NA
"ENSG00000135205",20.3843970846692,-0.741449960534098,0.753465846298646,-0.984052514359376,0.325089693106435,NA
"ENSG00000228019",0.665734415765515,0.152592409560015,3.2138553925474,0.0474795505466303,0.962131028251803,NA
"ENSG00000273448",4.19723040478298,-1.83517539854041,1.68495364262005,-1.0891548302105,0.276085614147877,NA
"ENSG00000272843",1.74724780995082,-0.587902970767296,2.03657701588867,-0.288672103328614,0.772832312581562,NA
"ENSG00000285886",8.22258678809301,0.972012266927687,0.886551277850688,1.09639711905237,0.272905024189377,NA
"ENSG00000155428",13.1365479427082,-0.393600663806051,0.660819358383318,-0.595625201974995,0.551425636724144,NA
"ENSG00000276178",0.348957394494457,2.03750601639804,4.04000985490667,0.504331942142034,0.614028134721412,NA
"ENSG00000174384",3.24959773792626,-0.998334657735997,1.30060416762274,-0.767593002228159,0.442729021090611,NA
"ENSG00000233523",0.663290020088242,0.318914611637778,3.86931207944182,0.0824215274162595,0.934311517886349,NA
"ENSG00000276592",0.71922501470636,3.07513326807294,3.00194940540305,1.02437877951513,0.305656401028361,NA
"ENSG00000276840",1.29108599488511,-0.509835682876665,1.98765990423056,-0.256500461568664,0.797564424078587,NA
"ENSG00000236609",4.68215381918045,-2.91148498595007,2.1067720552215,-1.38196487784909,0.166982485530546,NA
"ENSG00000228010",2.62899706336052,-0.543699181502742,1.35948817644201,-0.399929319669177,0.689208576425921,NA
"ENSG00000277327",2.42485953641369,-0.392333508171052,1.84090968220582,-0.213119368083799,0.831233858110392,NA
"ENSG00000274993",1.01028299030569,0.174126519003799,2.46376341200932,0.0706750161785176,0.943656405303774,NA
"ENSG00000169876",2.81746363614174,0.0530736451000245,1.27842638694177,0.0415148229433738,0.966885476041642,NA
"ENSG00000105991",17.7868968349438,-0.662533778683387,0.580809139347746,-1.14070825301995,0.253991350996137,NA
"ENSG00000105996",1.29821240102862,-1.340585675654,2.61965656923324,-0.511741001243678,0.608832286557957,NA
"ENSG00000253552",10.141846407692,-1.13524494363011,0.804381359004275,-1.41132676798403,0.158148285157287,NA
"ENSG00000106006",12.7982347255986,-0.163600519502332,0.616519765259884,-0.265361353716485,0.79073110451238,NA
"ENSG00000270182",4.69102200361342,1.98347438623569,1.50713679443685,1.3160546498215,0.188155700721957,NA
"ENSG00000253508",24.8947425705513,0.627299449096488,0.4769108492416,1.31533902005803,0.188395989760341,NA
"ENSG00000278592",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000205578",8.89893205247324,-0.82005404409484,0.781902371877721,-1.04879339619536,0.294273217514574,NA
"ENSG00000229251",16.0168305676892,0.256376715685397,0.565503912941047,0.453359755464899,0.650289710666729,NA
"ENSG00000224059",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000153993",7.37171856222154,0.996313221154346,0.967882472810109,1.02937417418221,0.30330388012966,NA
"ENSG00000273069",0.740535240423806,3.11532932803646,3.97044623517128,0.784629521095144,0.432670816266891,NA
"ENSG00000232729",3.80662150792156,-0.124025277312584,1.34779212799129,-0.0920210726393149,0.926681297080089,NA
"ENSG00000275328",10.1013399553171,-0.674893881870006,0.776149941821181,-0.869540594548542,0.384551514339657,NA
"ENSG00000198822",1.03056696222444,0.222669856133334,3.41284611169052,0.0652446224781687,0.947979233191684,NA
"ENSG00000226690",2.5877757289135,2.22480877808806,1.53946099117617,1.44518684841003,0.148405409486733,NA
"ENSG00000205277",15.9017158990981,-0.108983363409746,0.602362198286298,-0.180926631385238,0.856425164983198,NA
"ENSG00000170379",6.3278009477033,-0.614871032683391,1.49989446529056,-0.409942863922947,0.681847860966201,NA
"ENSG00000105997",7.52448434173198,-0.84570212042797,0.898358381310735,-0.941386130548548,0.346507018518295,NA
"ENSG00000234444",4.98138079789776,-5.66608902219779,2.79204748639882,-2.02936699672895,0.0424209240310637,NA
"ENSG00000232727",17.0939706743288,-0.120755964232093,0.595890326848348,-0.202647968579669,0.839410194288022,NA
"ENSG00000228653",5.72436110932635,-0.745303913713069,0.982781691697484,-0.758361617854075,0.448234528836,NA
"ENSG00000223974",0.348957394494457,2.03750601639804,4.04000985490667,0.504331942142034,0.614028134721412,NA
"ENSG00000271550",6.69531554794291,-0.239014960013411,1.10768503098529,-0.215778811961381,0.829160164868269,NA
"ENSG00000223476",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000286912",28.7239094438902,-0.0953837115487576,0.417907494613174,-0.228241208349343,0.819458727138693,NA
"ENSG00000239377",4.93274155014098,-0.792793252742566,1.109255298666,-0.714707654492148,0.474789706926459,NA
"ENSG00000171115",15.0213876140288,-5.31371056296735,3.860427011128,-1.37645668410519,NA,NA
"ENSG00000270948",1.75591121988291,2.19424527472024,2.01653521299993,1.08812643616371,0.276539294612565,NA
"ENSG00000207062",0.348957394494457,2.03750601639804,4.04000985490667,0.504331942142034,0.614028134721412,NA
"ENSG00000227113",12.695988089095,-0.30484915835117,0.677283951275244,-0.45010539195145,0.652634449097747,NA
"ENSG00000226002",4.18721299324098,0.316751485541762,1.10794887969478,0.2858899822427,0.774962386686182,NA
"ENSG00000226102",8.88427091030507,0.101847836309002,0.782323805853236,0.130186293126952,0.896419038786417,NA
"ENSG00000236654",1.11239442172354,-2.27701355703722,2.28034090094697,-0.99854085680419,0.318017162914861,NA
"ENSG00000200847",0.844425988927083,2.07589065670765,2.92298489768419,0.710195478037648,0.477582924640315,NA
"ENSG00000224785",0.883048599094865,3.37449449649515,2.77514666134828,1.21596978764923,0.223996431246031,NA
"ENSG00000232553",4.8207670357831,-0.104281542422066,1.1213580162567,-0.0929957613092888,0.925906928616344,NA
"ENSG00000227436",1.12936472157431,-1.1459894306965,2.11100997417304,-0.542863105677851,0.58722405994924,NA
"ENSG00000188732",9.71492140953936,-0.474666465739176,0.780957435242325,-0.607800687103889,0.543319673530061,NA
"ENSG00000105808",2.16172744268544,-3.37205790574899,1.93041549233039,-1.74680420828899,0.0806713063701508,NA
"ENSG00000289027",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000214869",0.633896127141681,-2.68768253361458,3.83979129575638,-0.699955369080847,0.483955177241641,NA
"ENSG00000274080",14.8923212100738,-0.622788896168214,0.62375043018449,-0.998458463562114,0.318057096243584,NA
"ENSG00000165178",3.27550453959559,1.7004919360895,1.25705249222114,1.35276127815859,0.176131906861842,NA
"ENSG00000006606",2.70422795731327,1.77694543592995,1.81867051390649,0.977057373692763,0.328540749161829,NA
"ENSG00000106178",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000219039",0.516778820150072,1.15016470152288,4.03341448949326,0.285159064241716,0.775522280854053,NA
"ENSG00000235090",2.08287421946079,2.49759012591388,1.90037203360578,1.31426377664321,0.188757452755343,NA
"ENSG00000201643",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000280388",23.9908800603151,0.435542934194157,0.498000098244828,0.874584032672287,0.381800278874009,NA
"ENSG00000237972",10.4577086015405,0.899796059753601,0.856750537114148,1.05024277286647,0.293606508685585,NA
"ENSG00000214783",24.2573279311242,-0.187923139176995,0.471154833437428,-0.398856439200581,0.689998987856537,NA
"ENSG00000273432",1.24933481984092,-1.26322679127532,3.25255506782542,-0.388379832142207,0.697734966803881,NA
"ENSG00000241057",0.800368305006325,-0.370908809276584,2.59887889500975,-0.142718773848518,0.886512289114639,NA
"ENSG00000239556",0.926576442418454,-3.237987737197,3.34472177766181,-0.968088813491858,0.333000016173238,NA
"ENSG00000228434",28.6703143855443,0.374259614348145,0.430526102829854,0.869307602693847,0.384678905583323,NA
"ENSG00000285596",3.61993425222577,-0.0663960853876522,1.16589428683064,-0.0569486325969937,0.954586113933942,NA
"ENSG00000250778",1.69189255803568,-0.366410412917666,2.45743721070686,-0.149102655124308,0.881472630825804,NA
"ENSG00000230305",4.90855940963234,1.10880389860948,1.0518423335734,1.05415409060649,0.291812374996649,NA
"ENSG00000146707",26.0223496815446,1.46401974197807,0.915926884879193,1.59840241196891,0.109953448193004,NA
"ENSG00000214243",0.697914788988914,3.03613078633055,3.6607538910037,0.829373095468623,0.406893320766791,NA
"ENSG00000146666",14.3321354148975,-0.920396234123394,0.612683149796222,-1.50223852970253,0.133035517484231,NA
"ENSG00000225507",4.46930100671721,-2.42478538605695,1.35300454876605,-1.79214873170114,0.0731091445373696,NA
"ENSG00000164746",7.92674448054419,-0.713446685205813,0.817826310698804,-0.87236944553202,0.383006863548456,NA
"ENSG00000158517",9.20685121332484,1.55308864461204,0.880407696983315,1.76405618662086,0.0777225199751326,NA
"ENSG00000146809",0.317461190470189,-1.68771561148729,4.0347624733484,-0.418293672213788,0.675732415555651,NA
"ENSG00000164651",2.6405513800656,0.174373988464636,1.52268356229264,0.114517548348712,0.908827536338627,NA
"ENSG00000146555",0.902821821023735,-3.20306806228509,3.36754001488314,-0.951159614474911,0.34152335606397,NA
"ENSG00000152926",14.429052046563,0.503185970926526,0.730284334787267,0.689027474583725,0.490805978054314,NA
"ENSG00000091129",14.2622706019847,-1.06945072672913,0.658084521903117,-1.62509630774537,0.104142039515351,NA
"ENSG00000122574",16.5773938812481,0.512946955700553,0.601804480170771,0.852348183840367,0.394020870221646,NA
"ENSG00000136197",6.48434182386781,0.814919198661124,0.955924137426113,0.852493588932011,0.393940195801853,NA
"ENSG00000049540",19.8061805540899,0.0631923025257224,0.620429270999937,0.101852548677912,0.918873714676218,NA
"ENSG00000214300",4.38222622946274,-0.0816224636772888,1.16919737517651,-0.0698106798819715,0.94434434660253,NA
"ENSG00000272918",5.27715213925497,0.410770868219022,1.04251195366675,0.394020295665912,0.693566055069447,NA
"ENSG00000213361",1.01469181025997,1.15270302212578,2.78819707891358,0.413422362014283,0.679297193699276,NA
"ENSG00000173678",6.86946299743894,-0.0586189620616209,0.947958981072215,-0.0618370237869557,0.95069261917273,NA
"ENSG00000185040",4.84337925599174,2.74887486325209,1.39222156200288,1.97445215494113,0.0483303526529173,NA
"ENSG00000186645",0.783055920555989,-1.65019448882265,3.03000205439407,-0.544618273914882,0.586016083864452,NA
"ENSG00000205482",17.2378025022012,-0.580965067236458,0.606985732954071,-0.957131338835634,0.3385009674751,NA
"ENSG00000136206",13.6174524188438,0.275190525376559,0.59251719663029,0.464443102987724,0.642330314769284,NA
"ENSG00000286764",26.5537418139623,-0.268210203377846,0.447933782009471,-0.598771992982157,0.54932494117201,NA
"ENSG00000234471",0.343864405341046,0.20452045764241,4.0804728567969,0.0501217542231013,0.960025364160403,NA
"ENSG00000229380",0.50259500057614,-0.72593460111487,4.03476180320864,-0.179920063815805,0.857215323587483,NA
"ENSG00000287249",7.59489533841779,0.204720024031086,1.15554989967128,0.177162426381867,0.859380808173031,NA
"ENSG00000196275",8.95799561196776,-0.604092344049787,0.733097207907312,-0.824027615347519,0.409923867060711,NA
"ENSG00000181652",3.36040801305926,-0.142414070057522,1.82261755667629,-0.0781371108469003,0.937718987234607,NA
"ENSG00000164900",5.14996765014995,-0.058166849259616,1.09114199454623,-0.0533082307805465,0.95748632231383,NA
"ENSG00000154438",7.45966261586672,-0.29714526442105,0.875137536543909,-0.339541217252017,0.734202052371281,NA
"ENSG00000077063",2.59574063285811,-1.34079161301527,1.80895597469258,-0.741196376126912,0.458574380357293,NA
"ENSG00000164647",21.6602997062798,0.39689580146834,0.523923714885353,0.757545020757822,0.44872340432894,NA
"ENSG00000157214",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000215311",1.20960061998558,1.55487889115681,2.08208664422633,0.746788754189706,0.455191084948664,NA
"ENSG00000231170",14.6864188014554,-0.196696667521779,0.749027660900755,-0.262602675160539,0.792856837931801,NA
"ENSG00000279067",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000289604",1.51398958056939,-3.94807683148756,2.85357212669986,-1.38355599795316,0.166494449593606,NA
"ENSG00000275572",0.317461190470189,-1.68771561148729,4.0347624733484,-0.418293672213788,0.675732415555651,NA
"ENSG00000221866",3.88653641872797,-3.26489949140282,2.59833813114665,-1.25653372525539,0.208922526360362,NA
"ENSG00000288784",14.7503685363061,0.858730049642926,0.728602901348855,1.17859817474398,0.238558218799109,NA
"ENSG00000289600",0.609799421147396,-2.63578929984683,3.84208729420872,-0.686030560476808,0.492693837281905,NA
"ENSG00000289588",2.32377435879454,0.594016203429999,1.87554217586523,0.316717059778177,0.751458302880898,NA
"ENSG00000289059",4.06431852789683,0.713471426877984,1.36274501243348,0.523554605130364,0.600588362051346,NA
"ENSG00000224046",5.10933074650825,-2.61489855866429,1.23810497751463,-2.11201683714529,0.0346850051675211,NA
"ENSG00000287815",12.4128403615155,0.426239886911598,0.670355189812973,0.635841854272087,0.524879504348009,NA
"ENSG00000223969",6.59373864522458,-1.88757493212002,1.08125123669616,-1.74573204455944,0.0808575241081747,NA
"ENSG00000289109",21.0127878471938,-0.284032622124591,0.547150659138251,-0.519112272608673,0.603682450542263,NA
"ENSG00000289089",6.04174855326451,1.49882203059613,1.50127582300569,0.99836552859111,0.318102142748669,NA
"ENSG00000279578",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000218305",0.701912630256024,1.73680401755412,3.80299153281443,0.456694158419223,0.647890890178301,NA
"ENSG00000231927",23.6831605406944,-0.323620583141145,0.463308853463566,-0.698498594882979,0.484865436294746,NA
"ENSG00000225968",22.6985631686648,-0.963664189720318,0.505482757714307,-1.90642346353774,0.0565952869219379,NA
"ENSG00000128606",0.317461190470189,-1.68771561148729,4.0347624733484,-0.418293672213788,0.675732415555651,NA
"ENSG00000184414",0.822020615323336,-0.305170002223111,2.99944399538653,-0.101742190450129,0.918961312747935,NA
"ENSG00000274272",1.70108781495235,-1.86692207368354,2.54458087952509,-0.733685491668073,0.463140442871434,NA
"ENSG00000106336",16.8784665866745,0.216049929427395,0.5936245233274,0.363950478690447,0.715894989214678,NA
"ENSG00000284292",1.27308944123564,-1.30538779432283,2.6264548392,-0.497015130372638,0.619178381663151,NA
